date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:07:49	29448/29448	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2022:58:08%20GMT	https://duruthemes.com/demo/html/archsan/dark2/index.html	C:/My%20Web%20Sites/Shanghai/duruthemes.com/demo/html/archsan/dark2/index.html	(from )
02:07:50	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2013%20Dec%202023%2021:07:50%20GMT	https://duruthemes.com/robots.txt		(from )
02:07:50	5348/5348	---M--	200	added ('OK')	image/png	date:Wed,%2014%20Jun%202023%2022:58:26%20GMT	https://duruthemes.com/demo/html/archsan/dark2/images/favicon.png	C:/My%20Web%20Sites/Shanghai/duruthemes.com/demo/html/archsan/dark2/images/favicon.png	(from https://duruthemes.com/demo/html/archsan/dark2/index.html)
02:07:50	194652/194652	---M-Z	200	added ('OK')	text/css	date:Wed,%2014%20Jun%202023%2022:58:24%20GMT	https://duruthemes.com/demo/html/archsan/dark2/css/bootstrap.min.css	C:/My%20Web%20Sites/Shanghai/duruthemes.com/demo/html/archsan/dark2/css/bootstrap.min.css	(from https://duruthemes.com/demo/html/archsan/dark2/index.html)
02:07:51	71552/71552	---M-Z	200	added ('OK')	text/css	date:Wed,%2014%20Jun%202023%2022:58:25%20GMT	https://duruthemes.com/demo/html/archsan/dark2/css/animate.css	C:/My%20Web%20Sites/Shanghai/duruthemes.com/demo/html/archsan/dark2/css/animate.css	(from https://duruthemes.com/demo/html/archsan/dark2/index.html)
02:07:51	16402/16402	---M-Z	200	added ('OK')	text/css	date:Wed,%2014%20Jun%202023%2022:58:25%20GMT	https://duruthemes.com/demo/html/archsan/dark2/css/themify-icons.css	C:/My%20Web%20Sites/Shanghai/duruthemes.com/demo/html/archsan/dark2/css/themify-icons.css	(from https://duruthemes.com/demo/html/archsan/dark2/index.html)
02:07:52	3286/3286	---M-Z	200	added ('OK')	text/css	date:Wed,%2014%20Jun%202023%2022:58:25%20GMT	https://duruthemes.com/demo/html/archsan/dark2/css/owl.carousel.min.css	C:/My%20Web%20Sites/Shanghai/duruthemes.com/demo/html/archsan/dark2/css/owl.carousel.min.css	(from https://duruthemes.com/demo/html/archsan/dark2/index.html)
02:07:52	997/997	---M-Z	200	added ('OK')	text/css	date:Wed,%2014%20Jun%202023%2022:58:25%20GMT	https://duruthemes.com/demo/html/archsan/dark2/css/owl.theme.default.min.css	C:/My%20Web%20Sites/Shanghai/duruthemes.com/demo/html/archsan/dark2/css/owl.theme.default.min.css	(from https://duruthemes.com/demo/html/archsan/dark2/index.html)
02:07:52	7032/7032	---M-Z	200	added ('OK')	text/css	date:Wed,%2014%20Jun%202023%2022:59:07%20GMT	https://duruthemes.com/demo/html/archsan/dark2/modules/magnific-popup/magnific-popup.css	C:/My%20Web%20Sites/Shanghai/duruthemes.com/demo/html/archsan/dark2/modules/magnific-popup/magnific-popup.css	(from https://duruthemes.com/demo/html/archsan/dark2/index.html)
02:07:52	3010/3010	---M-Z	200	added ('OK')	text/css	date:Wed,%2014%20Jun%202023%2022:59:07%20GMT	https://duruthemes.com/demo/html/archsan/dark2/modules/YouTubePopUp/YouTubePopUp.css	C:/My%20Web%20Sites/Shanghai/duruthemes.com/demo/html/archsan/dark2/modules/YouTubePopUp/YouTubePopUp.css	(from https://duruthemes.com/demo/html/archsan/dark2/index.html)
02:07:53	79646/79646	---M-Z	200	added ('OK')	text/css	date:Wed,%2014%20Jun%202023%2022:58:25%20GMT	https://duruthemes.com/demo/html/archsan/dark2/css/style.css	C:/My%20Web%20Sites/Shanghai/duruthemes.com/demo/html/archsan/dark2/css/style.css	(from https://duruthemes.com/demo/html/archsan/dark2/index.html)
02:07:53	9789/9789	---M--	200	added ('OK')	image/png	date:Wed,%2014%20Jun%202023%2022:58:26%20GMT	https://duruthemes.com/demo/html/archsan/dark2/images/logo.png	C:/My%20Web%20Sites/Shanghai/duruthemes.com/demo/html/archsan/dark2/images/logo.png	(from https://duruthemes.com/demo/html/archsan/dark2/index.html)
02:07:53	29448/29448	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2022:58:08%20GMT	https://duruthemes.com/demo/html/archsan/dark2/index2.html	C:/My%20Web%20Sites/Shanghai/duruthemes.com/demo/html/archsan/dark2/index2.html	(from https://duruthemes.com/demo/html/archsan/dark2/index.html)
02:07:53	28002/28002	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2022:58:07%20GMT	https://duruthemes.com/demo/html/archsan/dark2/index3.html	C:/My%20Web%20Sites/Shanghai/duruthemes.com/demo/html/archsan/dark2/index3.html	(from https://duruthemes.com/demo/html/archsan/dark2/index.html)
02:07:54	30178/30178	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2022:58:10%20GMT	https://duruthemes.com/demo/html/archsan/dark2/index4.html	C:/My%20Web%20Sites/Shanghai/duruthemes.com/demo/html/archsan/dark2/index4.html	(from https://duruthemes.com/demo/html/archsan/dark2/index.html)
02:07:54	30184/30184	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2022:58:09%20GMT	https://duruthemes.com/demo/html/archsan/dark2/index5.html	C:/My%20Web%20Sites/Shanghai/duruthemes.com/demo/html/archsan/dark2/index5.html	(from https://duruthemes.com/demo/html/archsan/dark2/index.html)
02:07:54	28732/28732	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2022:58:11%20GMT	https://duruthemes.com/demo/html/archsan/dark2/index6.html	C:/My%20Web%20Sites/Shanghai/duruthemes.com/demo/html/archsan/dark2/index6.html	(from https://duruthemes.com/demo/html/archsan/dark2/index.html)
02:07:54	32143/32143	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2022:58:10%20GMT	https://duruthemes.com/demo/html/archsan/dark2/index7.html	C:/My%20Web%20Sites/Shanghai/duruthemes.com/demo/html/archsan/dark2/index7.html	(from https://duruthemes.com/demo/html/archsan/dark2/index.html)
02:07:55	32151/32151	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2022:58:09%20GMT	https://duruthemes.com/demo/html/archsan/dark2/index8.html	C:/My%20Web%20Sites/Shanghai/duruthemes.com/demo/html/archsan/dark2/index8.html	(from https://duruthemes.com/demo/html/archsan/dark2/index.html)
02:07:55	30697/30697	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2022:58:09%20GMT	https://duruthemes.com/demo/html/archsan/dark2/index9.html	C:/My%20Web%20Sites/Shanghai/duruthemes.com/demo/html/archsan/dark2/index9.html	(from https://duruthemes.com/demo/html/archsan/dark2/index.html)
02:07:55	27869/27869	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2022:58:11%20GMT	https://duruthemes.com/demo/html/archsan/dark2/index10.html	C:/My%20Web%20Sites/Shanghai/duruthemes.com/demo/html/archsan/dark2/index10.html	(from https://duruthemes.com/demo/html/archsan/dark2/index.html)
02:07:55	27119/27119	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2022:58:10%20GMT	https://duruthemes.com/demo/html/archsan/dark2/index11.html	C:/My%20Web%20Sites/Shanghai/duruthemes.com/demo/html/archsan/dark2/index11.html	(from https://duruthemes.com/demo/html/archsan/dark2/index.html)
02:07:56	23943/23943	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2022:58:08%20GMT	https://duruthemes.com/demo/html/archsan/dark2/about.html	C:/My%20Web%20Sites/Shanghai/duruthemes.com/demo/html/archsan/dark2/about.html	(from https://duruthemes.com/demo/html/archsan/dark2/index.html)
02:07:56	17477/17477	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2022:58:11%20GMT	https://duruthemes.com/demo/html/archsan/dark2/services.html	C:/My%20Web%20Sites/Shanghai/duruthemes.com/demo/html/archsan/dark2/services.html	(from https://duruthemes.com/demo/html/archsan/dark2/index.html)
02:07:56	17878/17878	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2022:58:10%20GMT	https://duruthemes.com/demo/html/archsan/dark2/projects.html	C:/My%20Web%20Sites/Shanghai/duruthemes.com/demo/html/archsan/dark2/projects.html	(from https://duruthemes.com/demo/html/archsan/dark2/index.html)
02:07:56	17625/17625	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2022:58:11%20GMT	https://duruthemes.com/demo/html/archsan/dark2/projects2.html	C:/My%20Web%20Sites/Shanghai/duruthemes.com/demo/html/archsan/dark2/projects2.html	(from https://duruthemes.com/demo/html/archsan/dark2/index.html)
02:07:57	16206/16206	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2022:58:11%20GMT	https://duruthemes.com/demo/html/archsan/dark2/projects3.html	C:/My%20Web%20Sites/Shanghai/duruthemes.com/demo/html/archsan/dark2/projects3.html	(from https://duruthemes.com/demo/html/archsan/dark2/index.html)
02:07:57	23311/23311	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2022:58:10%20GMT	https://duruthemes.com/demo/html/archsan/dark2/project-page.html	C:/My%20Web%20Sites/Shanghai/duruthemes.com/demo/html/archsan/dark2/project-page.html	(from https://duruthemes.com/demo/html/archsan/dark2/index.html)
02:07:57	20272/20272	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2022:58:10%20GMT	https://duruthemes.com/demo/html/archsan/dark2/gallery.html	C:/My%20Web%20Sites/Shanghai/duruthemes.com/demo/html/archsan/dark2/gallery.html	(from https://duruthemes.com/demo/html/archsan/dark2/index.html)
